-9.139885769669814,1.423875106397892,-0.9632062378388273,0.169424
-9.139885769669814,2.2786788639392555,-1.4760884923636457,0.174517
-8.96892501816154,1.0819536033813462,0.9173620287521729,0.174102
-8.96892501816154,1.2529143548896196,1.0883227802604454,0.174874
-8.797964266653267,0.7400321003648012,0.2335190227190811,0.173325
-8.797964266653267,0.7400321003648012,0.575440525735627,0.174923
-8.797964266653267,1.765796609414437,1.4302442832769904,0.174297
-8.627003515144995,0.7400321003648012,-0.6212847348222823,0.180974
-8.456042763636722,3.133482621480619,0.2335190227190811,0.170556
-8.28508201212845,0.39811059734825616,0.4044797742273545,0.186576
-8.28508201212845,2.449639615447529,-2.159931498396736,0.181979
-8.28508201212845,3.3044433729888922,0.2335190227190811,0.169319
-8.114121260620177,0.39811059734825616,-0.7922454863305548,0.212494
-8.114121260620177,3.4754041244971656,0.2335190227190811,0.167629
-7.9431605091119035,-2.166300675275835,0.06255827121080948,0.164788
-7.9431605091119035,-2.166300675275835,0.575440525735627,0.161881
-7.9431605091119035,-1.9953399237675624,0.7464012772439004,0.148052
-7.9431605091119035,-1.6534184207510165,-0.2793632318057364,0.142662
-7.9431605091119035,-1.482457669242744,-0.2793632318057364,0.141617
-7.9431605091119035,0.056189094331710265,-0.2793632318057364,0.217037
-7.9431605091119035,0.39811059734825616,0.9173620287521729,0.187921
-7.9431605091119035,0.5690713488565287,1.2592835317687179,0.185898
-7.9431605091119035,0.9109928518730737,1.6012050347852638,0.184685
-7.9431605091119035,3.4754041244971656,0.575440525735627,0.165991
-7.772199757603632,-1.6534184207510165,1.2592835317687179,0.122219
-7.772199757603632,2.449639615447529,1.6012050347852638,0.166391
-7.772199757603632,3.133482621480619,1.0883227802604454,0.163111
-7.772199757603632,3.3044433729888922,-1.4760884923636457,0.165285
-7.772199757603632,3.817325627513709,-0.10840248029746302,0.166733
-7.6012390060953585,-0.9695754147179265,-0.7922454863305548,0.178744
-7.6012390060953585,0.39811059734825616,-1.6470492438719182,0.221487
-7.6012390060953585,1.2529143548896196,1.7721657862935363,0.183397
-7.6012390060953585,2.449639615447529,1.6012050347852638,0.166055
-7.430278254587086,1.765796609414437,-2.8437745044298275,0.187705
-7.430278254587086,3.9882863790219822,0.06255827121080948,0.170158
-7.2593175030788135,-1.9953399237675624,-1.1341669893470998,0.139385
-7.2593175030788135,-1.82437917225929,1.7721657862935363,0.114771
-7.2593175030788135,1.765796609414437,-3.1856960074463725,0.183484
-7.2593175030788135,2.107718112430982,-2.8437745044298275,0.182963
-7.08835675157054,-3.5339866873420167,0.06255827121080948,0.237079
-7.08835675157054,-0.45669316019310724,1.4302442832769904,0.143073
-7.08835675157054,3.6463648760054372,0.9173620287521729,0.171116
-7.08835675157054,3.9882863790219822,0.4044797742273545,0.1745
-6.9173960000622685,-1.140536166226199,-1.3051277408553723,0.174746
-6.9173960000622685,0.056189094331710265,2.1140872893100813,0.171283
-6.9173960000622685,0.7400321003648012,2.2850480408183547,0.177527
-6.9173960000622685,1.423875106397892,1.9431265378018088,0.179637
-6.746435248553995,-3.0211044328171988,-0.7922454863305548,0.186516
-6.746435248553995,-0.7986146632096531,1.7721657862935363,0.127743
-6.746435248553995,0.056189094331710265,2.2850480408183547,0.170317
-6.746435248553995,2.791561118464074,-1.9889707468884636,0.177447
-6.575474497045723,-0.11477165717656312,-2.159931498396736,0.202517
-6.575474497045723,-0.11477165717656312,2.2850480408183547,0.167195
-6.575474497045723,2.6206003669558005,-2.8437745044298275,0.168734
-6.575474497045723,2.791561118464074,-2.330892249905009,0.170687
