668, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
669, Train Instance Accuracy: 0.412879, Test Instance Accuracy: 0.127415, Best Instance Accuracy: 0.352657
670, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
671, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
672, Train Instance Accuracy: 0.412879, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
673, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
674, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.184179, Best Instance Accuracy: 0.352657
675, Train Instance Accuracy: 0.344697, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
676, Train Instance Accuracy: 0.329545, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
677, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.128019, Best Instance Accuracy: 0.352657
678, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
679, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.128019, Best Instance Accuracy: 0.352657
680, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.156401, Best Instance Accuracy: 0.352657
681, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.141304, Best Instance Accuracy: 0.352657
682, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
683, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
684, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.156401, Best Instance Accuracy: 0.352657
685, Train Instance Accuracy: 0.393939, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
686, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
687, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
688, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.156401, Best Instance Accuracy: 0.352657
689, Train Instance Accuracy: 0.405303, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
690, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
691, Train Instance Accuracy: 0.435606, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
692, Train Instance Accuracy: 0.420455, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
693, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
694, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
695, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
696, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.156401, Best Instance Accuracy: 0.352657
697, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.156401, Best Instance Accuracy: 0.352657
698, Train Instance Accuracy: 0.390152, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
699, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
700, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
701, Train Instance Accuracy: 0.435606, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
702, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
703, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
704, Train Instance Accuracy: 0.405303, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
705, Train Instance Accuracy: 0.363636, Test Instance Accuracy: 0.127415, Best Instance Accuracy: 0.352657
706, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.142512, Best Instance Accuracy: 0.352657
707, Train Instance Accuracy: 0.390152, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
708, Train Instance Accuracy: 0.393939, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
709, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.169686, Best Instance Accuracy: 0.352657
710, Train Instance Accuracy: 0.333333, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
711, Train Instance Accuracy: 0.356061, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
712, Train Instance Accuracy: 0.356061, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
713, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
714, Train Instance Accuracy: 0.412879, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
715, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.155797, Best Instance Accuracy: 0.352657
716, Train Instance Accuracy: 0.344697, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
717, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
718, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
719, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
720, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.128019, Best Instance Accuracy: 0.352657
721, Train Instance Accuracy: 0.363636, Test Instance Accuracy: 0.169686, Best Instance Accuracy: 0.352657
722, Train Instance Accuracy: 0.367424, Test Instance Accuracy: 0.141304, Best Instance Accuracy: 0.352657
723, Train Instance Accuracy: 0.412879, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
724, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.113527, Best Instance Accuracy: 0.352657
725, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
726, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.141908, Best Instance Accuracy: 0.352657
727, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.170290, Best Instance Accuracy: 0.352657
728, Train Instance Accuracy: 0.333333, Test Instance Accuracy: 0.169686, Best Instance Accuracy: 0.352657
18, Train Instance Accuracy: 0.356061, Test Instance Accuracy: 0.085749, Best Instance Accuracy: 0.085749
19, Train Instance Accuracy: 0.303030, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.085749
20, Train Instance Accuracy: 0.333333, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.085749
21, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.085749
22, Train Instance Accuracy: 0.318182, Test Instance Accuracy: 0.013889, Best Instance Accuracy: 0.085749
23, Train Instance Accuracy: 0.333333, Test Instance Accuracy: 0.042874, Best Instance Accuracy: 0.085749
24, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.085749
25, Train Instance Accuracy: 0.367424, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.085749
26, Train Instance Accuracy: 0.291667, Test Instance Accuracy: 0.548309, Best Instance Accuracy: 0.548309
27, Train Instance Accuracy: 0.333333, Test Instance Accuracy: 0.986111, Best Instance Accuracy: 0.986111
28, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.958333, Best Instance Accuracy: 0.986111
29, Train Instance Accuracy: 0.321970, Test Instance Accuracy: 0.013889, Best Instance Accuracy: 0.986111
30, Train Instance Accuracy: 0.409091, Test Instance Accuracy: 0.041667, Best Instance Accuracy: 0.986111
31, Train Instance Accuracy: 0.337121, Test Instance Accuracy: 0.211353, Best Instance Accuracy: 0.986111
32, Train Instance Accuracy: 0.329545, Test Instance Accuracy: 0.241546, Best Instance Accuracy: 0.986111
33, Train Instance Accuracy: 0.318182, Test Instance Accuracy: 0.071256, Best Instance Accuracy: 0.986111
34, Train Instance Accuracy: 0.329545, Test Instance Accuracy: 0.169686, Best Instance Accuracy: 0.986111
35, Train Instance Accuracy: 0.314394, Test Instance Accuracy: 0.014493, Best Instance Accuracy: 0.986111
36, Train Instance Accuracy: 0.352273, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.986111
37, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.986111
38, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.042874, Best Instance Accuracy: 0.986111
39, Train Instance Accuracy: 0.325758, Test Instance Accuracy: 0.140097, Best Instance Accuracy: 0.986111
40, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.182971, Best Instance Accuracy: 0.986111
41, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.140097, Best Instance Accuracy: 0.986111
42, Train Instance Accuracy: 0.321970, Test Instance Accuracy: 0.140097, Best Instance Accuracy: 0.986111
43, Train Instance Accuracy: 0.390152, Test Instance Accuracy: 0.126208, Best Instance Accuracy: 0.986111
44, Train Instance Accuracy: 0.367424, Test Instance Accuracy: 0.126812, Best Instance Accuracy: 0.986111
45, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.225845, Best Instance Accuracy: 0.986111
46, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.253019, Best Instance Accuracy: 0.986111
47, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.027778, Best Instance Accuracy: 0.986111
48, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.069444, Best Instance Accuracy: 0.986111
49, Train Instance Accuracy: 0.325758, Test Instance Accuracy: 0.070048, Best Instance Accuracy: 0.986111
50, Train Instance Accuracy: 0.321970, Test Instance Accuracy: 0.282005, Best Instance Accuracy: 0.986111
51, Train Instance Accuracy: 0.333333, Test Instance Accuracy: 0.211353, Best Instance Accuracy: 0.986111
52, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.042271, Best Instance Accuracy: 0.986111
53, Train Instance Accuracy: 0.367424, Test Instance Accuracy: 0.097222, Best Instance Accuracy: 0.986111
54, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.027778, Best Instance Accuracy: 0.986111
55, Train Instance Accuracy: 0.344697, Test Instance Accuracy: 0.139493, Best Instance Accuracy: 0.986111
56, Train Instance Accuracy: 0.314394, Test Instance Accuracy: 0.335749, Best Instance Accuracy: 0.986111
57, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.309179, Best Instance Accuracy: 0.986111
58, Train Instance Accuracy: 0.344697, Test Instance Accuracy: 0.252415, Best Instance Accuracy: 0.986111
59, Train Instance Accuracy: 0.363636, Test Instance Accuracy: 0.140700, Best Instance Accuracy: 0.986111
60, Train Instance Accuracy: 0.352273, Test Instance Accuracy: 0.112319, Best Instance Accuracy: 0.986111
61, Train Instance Accuracy: 0.337121, Test Instance Accuracy: 0.083937, Best Instance Accuracy: 0.986111
62, Train Instance Accuracy: 0.352273, Test Instance Accuracy: 0.000000, Best Instance Accuracy: 0.986111
63, Train Instance Accuracy: 0.321970, Test Instance Accuracy: 0.084541, Best Instance Accuracy: 0.986111
64, Train Instance Accuracy: 0.329545, Test Instance Accuracy: 0.056159, Best Instance Accuracy: 0.986111
65, Train Instance Accuracy: 0.378788, Test Instance Accuracy: 0.028382, Best Instance Accuracy: 0.986111
66, Train Instance Accuracy: 0.344697, Test Instance Accuracy: 0.056763, Best Instance Accuracy: 0.986111
67, Train Instance Accuracy: 0.340909, Test Instance Accuracy: 0.013889, Best Instance Accuracy: 0.986111
68, Train Instance Accuracy: 0.363636, Test Instance Accuracy: 0.140700, Best Instance Accuracy: 0.986111
69, Train Instance Accuracy: 0.299242, Test Instance Accuracy: 0.154589, Best Instance Accuracy: 0.986111
70, Train Instance Accuracy: 0.363636, Test Instance Accuracy: 0.041667, Best Instance Accuracy: 0.986111
71, Train Instance Accuracy: 0.435606, Test Instance Accuracy: 0.083937, Best Instance Accuracy: 0.986111
72, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.056763, Best Instance Accuracy: 0.986111
73, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.239130, Best Instance Accuracy: 0.986111
74, Train Instance Accuracy: 0.340909, Test Instance Accuracy: 0.112319, Best Instance Accuracy: 0.986111
75, Train Instance Accuracy: 0.363636, Test Instance Accuracy: 0.198068, Best Instance Accuracy: 0.986111
76, Train Instance Accuracy: 0.390152, Test Instance Accuracy: 0.182971, Best Instance Accuracy: 0.986111
77, Train Instance Accuracy: 0.321970, Test Instance Accuracy: 0.099034, Best Instance Accuracy: 0.986111
78, Train Instance Accuracy: 0.337121, Test Instance Accuracy: 0.099034, Best Instance Accuracy: 0.986111
79, Train Instance Accuracy: 0.344697, Test Instance Accuracy: 0.014493, Best Instance Accuracy: 0.986111
80, Train Instance Accuracy: 0.325758, Test Instance Accuracy: 0.028986, Best Instance Accuracy: 0.986111
81, Train Instance Accuracy: 0.337121, Test Instance Accuracy: 0.027778, Best Instance Accuracy: 0.986111
82, Train Instance Accuracy: 0.363636, Test Instance Accuracy: 0.111715, Best Instance Accuracy: 0.986111
83, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.140097, Best Instance Accuracy: 0.986111
84, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.070652, Best Instance Accuracy: 0.986111
85, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.126812, Best Instance Accuracy: 0.986111
86, Train Instance Accuracy: 0.420455, Test Instance Accuracy: 0.198068, Best Instance Accuracy: 0.986111
87, Train Instance Accuracy: 0.390152, Test Instance Accuracy: 0.269324, Best Instance Accuracy: 0.986111
88, Train Instance Accuracy: 0.352273, Test Instance Accuracy: 0.169082, Best Instance Accuracy: 0.986111
89, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.113527, Best Instance Accuracy: 0.986111
90, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.198068, Best Instance Accuracy: 0.986111
91, Train Instance Accuracy: 0.405303, Test Instance Accuracy: 0.198068, Best Instance Accuracy: 0.986111
92, Train Instance Accuracy: 0.439394, Test Instance Accuracy: 0.184783, Best Instance Accuracy: 0.986111
93, Train Instance Accuracy: 0.356061, Test Instance Accuracy: 0.142512, Best Instance Accuracy: 0.986111
94, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.014493, Best Instance Accuracy: 0.986111
95, Train Instance Accuracy: 0.329545, Test Instance Accuracy: 0.056159, Best Instance Accuracy: 0.986111
96, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.099638, Best Instance Accuracy: 0.986111
97, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.213164, Best Instance Accuracy: 0.986111
98, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.227053, Best Instance Accuracy: 0.986111
99, Train Instance Accuracy: 0.367424, Test Instance Accuracy: 0.141304, Best Instance Accuracy: 0.986111
100, Train Instance Accuracy: 0.344697, Test Instance Accuracy: 0.014493, Best Instance Accuracy: 0.986111
101, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.014493, Best Instance Accuracy: 0.986111
102, Train Instance Accuracy: 0.409091, Test Instance Accuracy: 0.099034, Best Instance Accuracy: 0.986111
103, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.140700, Best Instance Accuracy: 0.986111
104, Train Instance Accuracy: 0.359848, Test Instance Accuracy: 0.085145, Best Instance Accuracy: 0.986111
105, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.126208, Best Instance Accuracy: 0.986111
106, Train Instance Accuracy: 0.393939, Test Instance Accuracy: 0.070652, Best Instance Accuracy: 0.986111
107, Train Instance Accuracy: 0.393939, Test Instance Accuracy: 0.042874, Best Instance Accuracy: 0.986111
108, Train Instance Accuracy: 0.405303, Test Instance Accuracy: 0.028382, Best Instance Accuracy: 0.986111
109, Train Instance Accuracy: 0.367424, Test Instance Accuracy: 0.169686, Best Instance Accuracy: 0.986111
110, Train Instance Accuracy: 0.375000, Test Instance Accuracy: 0.211957, Best Instance Accuracy: 0.986111
111, Train Instance Accuracy: 0.393939, Test Instance Accuracy: 0.254227, Best Instance Accuracy: 0.986111
112, Train Instance Accuracy: 0.333333, Test Instance Accuracy: 0.268116, Best Instance Accuracy: 0.986111
113, Train Instance Accuracy: 0.428030, Test Instance Accuracy: 0.128019, Best Instance Accuracy: 0.986111
114, Train Instance Accuracy: 0.371212, Test Instance Accuracy: 0.184179, Best Instance Accuracy: 0.986111
115, Train Instance Accuracy: 0.405303, Test Instance Accuracy: 0.156401, Best Instance Accuracy: 0.986111
116, Train Instance Accuracy: 0.348485, Test Instance Accuracy: 0.127415, Best Instance Accuracy: 0.986111
117, Train Instance Accuracy: 0.382576, Test Instance Accuracy: 0.085145, Best Instance Accuracy: 0.986111
118, Train Instance Accuracy: 0.397727, Test Instance Accuracy: 0.141304, Best Instance Accuracy: 0.986111
119, Train Instance Accuracy: 0.431818, Test Instance Accuracy: 0.225845, Best Instance Accuracy: 0.986111
120, Train Instance Accuracy: 0.424242, Test Instance Accuracy: 0.198068, Best Instance Accuracy: 0.986111
121, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.141304, Best Instance Accuracy: 0.986111
122, Train Instance Accuracy: 0.443182, Test Instance Accuracy: 0.182971, Best Instance Accuracy: 0.986111
123, Train Instance Accuracy: 0.409091, Test Instance Accuracy: 0.183575, Best Instance Accuracy: 0.986111
124, Train Instance Accuracy: 0.446970, Test Instance Accuracy: 0.197464, Best Instance Accuracy: 0.986111
125, Train Instance Accuracy: 0.473485, Test Instance Accuracy: 0.224638, Best Instance Accuracy: 0.986111
126, Train Instance Accuracy: 0.420455, Test Instance Accuracy: 0.238527, Best Instance Accuracy: 0.986111
127, Train Instance Accuracy: 0.458333, Test Instance Accuracy: 0.338768, Best Instance Accuracy: 0.986111
128, Train Instance Accuracy: 0.401515, Test Instance Accuracy: 0.070048, Best Instance Accuracy: 0.986111
129, Train Instance Accuracy: 0.431818, Test Instance Accuracy: 0.097826, Best Instance Accuracy: 0.986111
130, Train Instance Accuracy: 0.416667, Test Instance Accuracy: 0.126812, Best Instance Accuracy: 0.986111
131, Train Instance Accuracy: 0.386364, Test Instance Accuracy: 0.084541, Best Instance Accuracy: 0.986111
132, Train Instance Accuracy: 0.412879, Test Instance Accuracy: 0.112319, Best Instance Accuracy: 0.986111
133, Train Instance Accuracy: 0.393939, Test Instance Accuracy: 0.126812, Best Instance Accuracy: 0.986111
134, Train Instance Accuracy: 0.416667, Test Instance Accuracy: 0.126208, Best Instance Accuracy: 0.986111
135, Train Instance Accuracy: 0.416667, Test Instance Accuracy: 0.126812, Best Instance Accuracy: 0.986111
136, Train Instance Accuracy: 0.405303, Test Instance Accuracy: 0.097826, Best Instance Accuracy: 0.986111
137, Train Instance Accuracy: 0.390152, Test Instance Accuracy: 0.126208, Best Instance Accuracy: 0.986111
138, Train Instance Accuracy: 0.424242, Test Instance Accuracy: 0.125604, Best Instance Accuracy: 0.986111
139, Train Instance Accuracy: 0.443182, Test Instance Accuracy: 0.224638, Best Instance Accuracy: 0.986111
140, Train Instance Accuracy: 0.465909, Test Instance Accuracy: 0.252415, Best Instance Accuracy: 0.986111
141, Train Instance Accuracy: 0.416667, Test Instance Accuracy: 0.310386, Best Instance Accuracy: 0.986111
142, Train Instance Accuracy: 0.462121, Test Instance Accuracy: 0.140097, Best Instance Accuracy: 0.986111
143, Train Instance Accuracy: 0.412879, Test Instance Accuracy: 0.126208, Best Instance Accuracy: 0.986111
144, Train Instance Accuracy: 0.428030, Test Instance Accuracy: 0.153382, Best Instance Accuracy: 0.986111
145, Train Instance Accuracy: 0.416667, Test Instance Accuracy: 0.294082, Best Instance Accuracy: 0.986111
146, Train Instance Accuracy: 0.481061, Test Instance Accuracy: 0.239130, Best Instance Accuracy: 0.986111
147, Train Instance Accuracy: 0.450758, Test Instance Accuracy: 0.182367, Best Instance Accuracy: 0.986111
148, Train Instance Accuracy: 0.469697, Test Instance Accuracy: 0.181763, Best Instance Accuracy: 0.986111
149, Train Instance Accuracy: 0.450758, Test Instance Accuracy: 0.196256, Best Instance Accuracy: 0.986111
150, Train Instance Accuracy: 0.424242, Test Instance Accuracy: 0.237319, Best Instance Accuracy: 0.986111
151, Train Instance Accuracy: 0.454545, Test Instance Accuracy: 0.126208, Best Instance Accuracy: 0.986111
152, Train Instance Accuracy: 0.477273, Test Instance Accuracy: 0.153986, Best Instance Accuracy: 0.986111
153, Train Instance Accuracy: 0.484848, Test Instance Accuracy: 0.181763, Best Instance Accuracy: 0.986111
154, Train Instance Accuracy: 0.443182, Test Instance Accuracy: 0.224638, Best Instance Accuracy: 0.986111
155, Train Instance Accuracy: 0.446970, Test Instance Accuracy: 0.181763, Best Instance Accuracy: 0.986111
156, Train Instance Accuracy: 0.431818, Test Instance Accuracy: 0.140097, Best Instance Accuracy: 0.986111
157, Train Instance Accuracy: 0.458333, Test Instance Accuracy: 0.126208, Best Instance Accuracy: 0.986111
158, Train Instance Accuracy: 0.446970, Test Instance Accuracy: 0.196256, Best Instance Accuracy: 0.986111
159, Train Instance Accuracy: 0.492424, Test Instance Accuracy: 0.254227, Best Instance Accuracy: 0.986111
160, Train Instance Accuracy: 0.503788, Test Instance Accuracy: 0.281401, Best Instance Accuracy: 0.986111
161, Train Instance Accuracy: 0.450758, Test Instance Accuracy: 0.225242, Best Instance Accuracy: 0.986111
162, Train Instance Accuracy: 0.458333, Test Instance Accuracy: 0.239130, Best Instance Accuracy: 0.986111
163, Train Instance Accuracy: 0.446970, Test Instance Accuracy: 0.280193, Best Instance Accuracy: 0.986111
164, Train Instance Accuracy: 0.473485, Test Instance Accuracy: 0.253019, Best Instance Accuracy: 0.986111
165, Train Instance Accuracy: 0.511364, Test Instance Accuracy: 0.266908, Best Instance Accuracy: 0.986111
166, Train Instance Accuracy: 0.477273, Test Instance Accuracy: 0.239130, Best Instance Accuracy: 0.986111
167, Train Instance Accuracy: 0.507576, Test Instance Accuracy: 0.210145, Best Instance Accuracy: 0.986111
168, Train Instance Accuracy: 0.511364, Test Instance Accuracy: 0.252415, Best Instance Accuracy: 0.986111
169, Train Instance Accuracy: 0.462121, Test Instance Accuracy: 0.210749, Best Instance Accuracy: 0.986111
170, Train Instance Accuracy: 0.496212, Test Instance Accuracy: 0.168478, Best Instance Accuracy: 0.986111
171, Train Instance Accuracy: 0.530303, Test Instance Accuracy: 0.210145, Best Instance Accuracy: 0.986111
172, Train Instance Accuracy: 0.469697, Test Instance Accuracy: 0.239130, Best Instance Accuracy: 0.986111
173, Train Instance Accuracy: 0.443182, Test Instance Accuracy: 0.139493, Best Instance Accuracy: 0.986111
174, Train Instance Accuracy: 0.492424, Test Instance Accuracy: 0.111111, Best Instance Accuracy: 0.986111
175, Train Instance Accuracy: 0.488636, Test Instance Accuracy: 0.153986, Best Instance Accuracy: 0.986111
176, Train Instance Accuracy: 0.484848, Test Instance Accuracy: 0.224638, Best Instance Accuracy: 0.986111
177, Train Instance Accuracy: 0.511364, Test Instance Accuracy: 0.196256, Best Instance Accuracy: 0.986111
178, Train Instance Accuracy: 0.492424, Test Instance Accuracy: 0.167271, Best Instance Accuracy: 0.986111
179, Train Instance Accuracy: 0.473485, Test Instance Accuracy: 0.181159, Best Instance Accuracy: 0.986111
180, Train Instance Accuracy: 0.458333, Test Instance Accuracy: 0.167271, Best Instance Accuracy: 0.986111
181, Train Instance Accuracy: 0.511364, Test Instance Accuracy: 0.167271, Best Instance Accuracy: 0.986111
182, Train Instance Accuracy: 0.481061, Test Instance Accuracy: 0.181159, Best Instance Accuracy: 0.986111
183, Train Instance Accuracy: 0.465909, Test Instance Accuracy: 0.138889, Best Instance Accuracy: 0.986111
184, Train Instance Accuracy: 0.530303, Test Instance Accuracy: 0.167874, Best Instance Accuracy: 0.986111
185, Train Instance Accuracy: 0.500000, Test Instance Accuracy: 0.111111, Best Instance Accuracy: 0.986111
186, Train Instance Accuracy: 0.515152, Test Instance Accuracy: 0.153382, Best Instance Accuracy: 0.986111
187, Train Instance Accuracy: 0.522727, Test Instance Accuracy: 0.139493, Best Instance Accuracy: 0.986111
188, Train Instance Accuracy: 0.488636, Test Instance Accuracy: 0.153986, Best Instance Accuracy: 0.986111
189, Train Instance Accuracy: 0.481061, Test Instance Accuracy: 0.111111, Best Instance Accuracy: 0.986111
190, Train Instance Accuracy: 0.530303, Test Instance Accuracy: 0.111111, Best Instance Accuracy: 0.986111
191, Train Instance Accuracy: 0.530303, Test Instance Accuracy: 0.182367, Best Instance Accuracy: 0.986111
192, Train Instance Accuracy: 0.534091, Test Instance Accuracy: 0.210145, Best Instance Accuracy: 0.986111
193, Train Instance Accuracy: 0.503788, Test Instance Accuracy: 0.125000, Best Instance Accuracy: 0.986111
194, Train Instance Accuracy: 0.446970, Test Instance Accuracy: 0.238527, Best Instance Accuracy: 0.986111
195, Train Instance Accuracy: 0.583333, Test Instance Accuracy: 0.153382, Best Instance Accuracy: 0.986111
196, Train Instance Accuracy: 0.492424, Test Instance Accuracy: 0.153986, Best Instance Accuracy: 0.986111
197, Train Instance Accuracy: 0.511364, Test Instance Accuracy: 0.195652, Best Instance Accuracy: 0.986111
198, Train Instance Accuracy: 0.518939, Test Instance Accuracy: 0.153382, Best Instance Accuracy: 0.986111
199, Train Instance Accuracy: 0.518939, Test Instance Accuracy: 0.181763, Best Instance Accuracy: 0.986111
200, Train Instance Accuracy: 0.477273, Test Instance Accuracy: 0.140097, Best Instance Accuracy: 0.986111
201, Train Instance Accuracy: 0.496212, Test Instance Accuracy: 0.125604, Best Instance Accuracy: 0.986111
202, Train Instance Accuracy: 0.534091, Test Instance Accuracy: 0.139493, Best Instance Accuracy: 0.986111
203, Train Instance Accuracy: 0.507576, Test Instance Accuracy: 0.196256, Best Instance Accuracy: 0.986111
204, Train Instance Accuracy: 0.496212, Test Instance Accuracy: 0.209541, Best Instance Accuracy: 0.986111
205, Train Instance Accuracy: 0.503788, Test Instance Accuracy: 0.210145, Best Instance Accuracy: 0.986111
206, Train Instance Accuracy: 0.511364, Test Instance Accuracy: 0.210145, Best Instance Accuracy: 0.986111
207, Train Instance Accuracy: 0.518939, Test Instance Accuracy: 0.167874, Best Instance Accuracy: 0.986111
208, Train Instance Accuracy: 0.518939, Test Instance Accuracy: 0.181763, Best Instance Accuracy: 0.986111
209, Train Instance Accuracy: 0.473485, Test Instance Accuracy: 0.238527, Best Instance Accuracy: 0.986111
210, Train Instance Accuracy: 0.526515, Test Instance Accuracy: 0.167874, Best Instance Accuracy: 0.986111
211, Train Instance Accuracy: 0.549242, Test Instance Accuracy: 0.125604, Best Instance Accuracy: 0.986111
212, Train Instance Accuracy: 0.534091, Test Instance Accuracy: 0.097222, Best Instance Accuracy: 0.986111
213, Train Instance Accuracy: 0.507576, Test Instance Accuracy: 0.125000, Best Instance Accuracy: 0.986111
214, Train Instance Accuracy: 0.553030, Test Instance Accuracy: 0.139493, Best Instance Accuracy: 0.986111
215, Train Instance Accuracy: 0.492424, Test Instance Accuracy: 0.139493, Best Instance Accuracy: 0.986111
216, Train Instance Accuracy: 0.522727, Test Instance Accuracy: 0.167874, Best Instance Accuracy: 0.986111
217, Train Instance Accuracy: 0.496212, Test Instance Accuracy: 0.153986, Best Instance Accuracy: 0.986111
218, Train Instance Accuracy: 0.553030, Test Instance Accuracy: 0.181763, Best Instance Accuracy: 0.986111
219, Train Instance Accuracy: 0.537879, Test Instance Accuracy: 0.153986, Best Instance Accuracy: 0.986111
220, Train Instance Accuracy: 0.553030, Test Instance Accuracy: 0.181159, Best Instance Accuracy: 0.986111
